time,subregion,parent,value
2020-12-27T17,SDGE,CISO,1977.92809914679
2020-12-27T18,SDGE,CISO,1873.83347044161
2020-12-27T19,SDGE,CISO,1762.4726992333
2020-12-27T20,SDGE,CISO,1675.8181209481
2020-12-27T21,SDGE,CISO,1643.55698688141
2020-12-27T22,SDGE,CISO,1684.7251804934
2020-12-27T23,SDGE,CISO,1801.93252758126
2020-12-28T00,SDGE,CISO,1979.77345885381
2020-12-28T01,SDGE,CISO,2187.90915374224
2020-12-28T02,SDGE,CISO,2388.06536894452
2020-12-28T03,SDGE,CISO,2543.14625947308
2020-12-28T04,SDGE,CISO,2626.09812674639
2020-12-28T05,SDGE,CISO,2626.21992433204
2020-12-28T06,SDGE,CISO,2551.29285044559
2020-12-28T07,SDGE,CISO,2425.00885480465
2020-12-28T08,SDGE,CISO,2280.42126430769
2020-12-28T09,SDGE,CISO,2151.18771261526
2020-12-28T10,SDGE,CISO,2062.94674684153
2020-12-28T11,SDGE,CISO,2027.1131874353
2020-12-28T12,SDGE,CISO,2038.71010716787
2020-12-28T13,SDGE,CISO,2078.75744246506
2020-12-28T14,SDGE,CISO,2120.50426784514
2020-12-28T15,SDGE,CISO,2137.75506931391
2020-12-28T16,SDGE,CISO,2112.97833423614
2020-12-28T17,SDGE,CISO,2042.94911991663
2020-12-28T18,SDGE,CISO,1940.34856412852
2020-12-28T19,SDGE,CISO,1830.84177671394
2020-12-28T20,SDGE,CISO,1746.38559918807
2020-12-28T21,SDGE,CISO,1716.54827090749
2020-12-28T22,SDGE,CISO,1760.17643161647
2020-12-28T23,SDGE,CISO,1879.67140326784
2020-12-29T00,SDGE,CISO,2059.45477991529
2020-12-29T01,SDGE,CISO,2269.0947483324
2020-12-29T02,SDGE,CISO,2470.32560304635
2020-12-29T03,SDGE,CISO,2626.1551319023
2020-12-29T04,SDGE,CISO,2709.69578164595
2020-12-29T05,SDGE,CISO,2710.4254695347
2020-12-29T06,SDGE,CISO,2636.26402265111
2020-12-29T07,SDGE,CISO,2510.95965838976
2020-12-29T08,SDGE,CISO,2367.52029485105
2020-12-29T09,SDGE,CISO,2239.46532993613
2020-12-29T10,SDGE,CISO,2152.23710339642
2020-12-29T11,SDGE,CISO,2117.04791001543
2020-12-29T12,SDGE,CISO,2128.76663258233
2020-12-29T13,SDGE,CISO,2168.35031785866
2020-12-29T14,SDGE,CISO,2209.09608589761
2020-12-29T15,SDGE,CISO,2224.95824842684
2020-12-29T16,SDGE,CISO,2198.62115238799
2020-12-29T17,SDGE,CISO,2127.08869676346
2020-12-29T18,SDGE,CISO,2023.22738973811
2020-12-29T19,SDGE,CISO,1912.7992003673
2020-12-29T20,SDGE,CISO,1827.74746661024
2020-12-29T21,SDGE,CISO,1797.52349539601
2020-12-29T22,SDGE,CISO,1840.78722005755
2020-12-29T23,SDGE,CISO,1959.73469908501
2020-12-30T00,SDGE,CISO,2138.61869671743
2020-12-30T01,SDGE,CISO,2346.91905192319
2020-12-30T02,SDGE,CISO,2546.38360042312
2020-12-30T03,SDGE,CISO,2700.12877422678
2020-12-30T04,SDGE,CISO,2781.43786044914
2020-12-30T05,SDGE,CISO,2779.97190904056
2020-12-30T06,SDGE,CISO,2703.79297892954
2020-12-30T07,SDGE,CISO,2576.70872935475
2020-12-30T08,SDGE,CISO,2431.68468712855
2020-12-30T09,SDGE,CISO,2302.10520200407
2020-12-30T10,SDGE,CISO,2213.22004898017
2020-12-30T11,SDGE,CISO,2176.04325161465
2020-12-30T12,SDGE,CISO,2185.29434550149
2020-12-30T13,SDGE,CISO,2221.87271141361
2020-12-30T14,SDGE,CISO,2259.12877456136
2020-12-30T15,SDGE,CISO,2271.17157025205
2020-12-30T16,SDGE,CISO,2240.90549127749
2020-12-30T17,SDGE,CISO,2165.56654098221
2020-12-30T18,SDGE,CISO,2058.20891811861
2020-12-30T19,SDGE,CISO,1944.69300848229
2020-12-30T20,SDGE,CISO,1856.94977473585
2020-12-30T21,SDGE,CISO,1824.31469255509
2020-12-30T22,SDGE,CISO,1865.2624323531
2020-12-30T23,SDGE,CISO,1981.78581977274
2020-12-31T00,SDGE,CISO,2157.97146921923
2020-12-31T01,SDGE,CISO,2363.21407170787
2020-12-31T02,SDGE,CISO,2559.2784441527
2020-12-31T03,SDGE,CISO,2709.39299344025
2020-12-31T04,SDGE,CISO,2787.01474682852
2020-12-31T05,SDGE,CISO,2781.99014992239
2020-12-31T06,SDGE,CISO,2702.52508426459
2020-12-31T07,SDGE,CISO,2572.48771135966
2020-12-31T08,SDGE,CISO,2424.80197296483
2020-12-31T09,SDGE,CISO,2292.71805242574
2020-12-31T10,SDGE,CISO,2201.29440392727
2020-12-31T11,SDGE,CISO,2161.3485437163
2020-12-31T12,SDGE,CISO,2167.45292130968
2020-12-31T13,SDGE,CISO,2200.45180357479
2020-12-31T14,SDGE,CISO,2233.75142140741
2020-12-31T15,SDGE,CISO,2241.61758902398
2020-12-31T16,SDGE,CISO,2207.17601115416
2020-12-31T17,SDGE,CISO,2127.89506749591
2020-12-31T18,SDGE,CISO,2017.01591418311
2020-12-31T19,SDGE,CISO,1900.49580303216
2020-12-31T20,SDGE,CISO,1810.25129336866
2020-12-31T21,SDGE,CISO,1775.49993185951
2020-12-31T22,SDGE,CISO,1814.52933176251
2020-12-31T23,SDGE,CISO,1929.1278424537
2021-01-01T00,SDGE,CISO,2103.21529986726
2021-01-01T01,SDGE,CISO,2306.10110543194
2021-01-01T02,SDGE,CISO,2499.56712533303
2021-01-01T03,SDGE,CISO,2646.95367334059
2021-01-01T04,SDGE,CISO,2721.89099616194
2021-01-01T05,SDGE,CISO,2714.40976194911
2021-01-01T06,SDGE,CISO,2632.85782070748
2021-01-01T07,SDGE,CISO,2501.16144949396
2021-01-01T08,SDGE,CISO,2352.20036775188
2021-01-01T09,SDGE,CISO,2219.08803896293
2021-01-01T10,SDGE,CISO,2126.68941689845
2021-01-01T11,SDGE,CISO,2085.62386491185
2021-01-01T12,SDGE,CISO,2090.31561411026
2021-01-01T13,SDGE,CISO,2121.55299451325
2021-01-01T14,SDGE,CISO,2152.79719006793
2021-01-01T15,SDGE,CISO,2158.46952286163
2021-01-01T16,SDGE,CISO,2121.91498255994
2021-01-01T17,SDGE,CISO,2040.831345084
2021-01-01T18,SDGE,CISO,1928.64278783786
2021-01-01T19,SDGE,CISO,1811.39873215048
2021-01-01T20,SDGE,CISO,1720.99622419465
2021-01-01T21,SDGE,CISO,1686.52977139396
2021-01-01T22,SDGE,CISO,1726.09519596836
2021-01-01T23,SDGE,CISO,1841.27226283215
2021-01-02T00,SDGE,CISO,2015.810612039
2021-01-02T01,SDGE,CISO,2218.93150200883
2021-01-02T02,SDGE,CISO,2412.43128302589
2021-01-02T03,SDGE,CISO,2559.75955566908
2021-01-02T04,SDGE,CISO,2634.71679834333
2021-01-02T05,SDGE,CISO,2627.51435144541
2021-01-02T06,SDGE,CISO,2546.6378972349
2021-01-02T07,SDGE,CISO,2416.06725969654
2021-01-02T08,SDGE,CISO,2268.63322101742
2021-01-02T09,SDGE,CISO,2137.30800063295
2021-01-02T10,SDGE,CISO,2046.75900984272
2021-01-02T11,SDGE,CISO,2007.4040595322
2021-01-02T12,SDGE,CISO,2013.51638424388
2021-01-02T13,SDGE,CISO,2045.82601651245
2021-01-02T14,SDGE,CISO,2077.846812035
2021-01-02T15,SDGE,CISO,2084.15301236577
2021-01-02T16,SDGE,CISO,2048.3056627436
2021-01-02T17,SDGE,CISO,1968.22787261169
2021-01-02T18,SDGE,CISO,1857.52194694886
2021-01-02T19,SDGE,CISO,1742.32395227839
2021-01-02T20,SDGE,CISO,1654.50561737644
2021-01-02T21,SDGE,CISO,1623.03274105158
2021-01-02T22,SDGE,CISO,1665.80419682366
2021-01-02T23,SDGE,CISO,1784.18676701823
2021-01-03T00,SDGE,CISO,1961.756319824
2021-01-03T01,SDGE,CISO,2167.64308730631
2021-01-03T02,SDGE,CISO,2363.65543521284
2021-01-03T03,SDGE,CISO,2513.34985267973
2021-01-03T04,SDGE,CISO,2590.6944091574
2021-01-03T05,SDGE,CISO,2586.07804027808
2021-01-03T06,SDGE,CISO,2508.12072512926
2021-01-03T07,SDGE,CISO,2380.85199524417
2021-01-03T08,SDGE,CISO,2237.04983832224
2021-01-03T09,SDGE,CISO,2109.54169036218
2021-01-03T10,SDGE,CISO,2022.79448717574
2021-01-03T11,SDGE,CISO,1987.02231694349
2021-01-03T12,SDGE,CISO,1996.34598466461
2021-01-03T13,SDGE,CISO,2031.43632156544
2021-01-03T14,SDGE,CISO,2065.85913898616
2021-01-03T15,SDGE,CISO,2074.3406812407
2021-01-03T16,SDGE,CISO,2040.65659752991
2021-01-03T17,SDGE,CISO,1962.9531525591
2021-01-03T18,SDGE,CISO,1855.00787736834
2021-01-03T19,SDGE,CISO,1743.04005992749
2021-01-03T20,SDGE,CISO,1658.89251581663
2021-01-03T21,SDGE,CISO,1631.39897998907
2021-01-03T22,SDGE,CISO,1678.25863543202
2021-01-03T23,SDGE,CISO,1800.62339577056
2021-01-04T00,SDGE,CISO,1981.89438311541
2021-01-04T01,SDGE,CISO,2191.11060478547
2021-01-04T02,SDGE,CISO,2390.09273550975
2021-01-04T03,SDGE,CISO,2542.50458919396
2021-01-04T04,SDGE,CISO,2622.48208880884
2021-01-04T05,SDGE,CISO,2620.59165735824
2021-01-04T06,SDGE,CISO,2545.58706830638
2021-01-04T07,SDGE,CISO,2421.54681573187
2021-01-04T08,SDGE,CISO,2281.19538807935
2021-01-04T09,SDGE,CISO,2157.21510446913
2021-01-04T10,SDGE,CISO,2073.87274569831
2021-01-04T11,SDGE,CISO,2041.17980108337
2021-01-04T12,SDGE,CISO,2053.1065404357
2021-01-04T13,SDGE,CISO,2090.2670434909
2021-01-04T14,SDGE,CISO,2126.28173519563
2021-01-04T15,SDGE,CISO,2136.03133604092
2021-01-04T16,SDGE,CISO,2103.50805093538
2021-01-04T17,SDGE,CISO,2027.08253655535
2021-01-04T18,SDGE,CISO,1920.70807398165
2021-01-04T19,SDGE,CISO,1810.68718352962
2021-01-04T20,SDGE,CISO,1728.83361317561
2021-01-04T21,SDGE,CISO,1703.84912296668
2021-01-04T22,SDGE,CISO,1753.23390490528
2021-01-04T23,SDGE,CISO,1877.92654939726
2021-01-05T00,SDGE,CISO,2061.15587233142
2021-01-05T01,SDGE,CISO,2271.87284671722
2021-01-05T02,SDGE,CISO,2471.91410640883
2021-01-05T03,SDGE,CISO,2625.05454500971
2021-01-05T04,SDGE,CISO,2705.60147798268
2021-01-05T05,SDGE,CISO,2704.30193896363
2021-01-05T06,SDGE,CISO,2630.04617654531
2021-01-05T07,SDGE,CISO,2506.96403498961
2021-01-05T08,SDGE,CISO,2367.72887742445
2021-01-05T09,SDGE,CISO,2244.88059290836
2021-01-05T10,SDGE,CISO,2162.48908381812
2021-01-05T11,SDGE,CISO,2130.36724989561
2021-01-05T12,SDGE,CISO,2142.33952814857
2021-01-05T13,SDGE,CISO,2178.96842104789
2021-01-05T14,SDGE,CISO,2213.93426093192
2021-01-05T15,SDGE,CISO,2222.27726181216
2021-01-05T16,SDGE,CISO,2188.21058647058
2021-01-05T17,SDGE,CISO,2110.3328769061
2021-01-05T18,SDGE,CISO,2002.7759514792
2021-01-05T19,SDGE,CISO,1891.92774386568
2021-01-05T20,SDGE,CISO,1809.57485633427
2021-01-05T21,SDGE,CISO,1784.28914339138
2021-01-05T22,SDGE,CISO,1833.37438653448
2021-01-05T23,SDGE,CISO,1957.55917505073
2021-01-06T00,SDGE,CISO,2139.90412532764
2021-01-06T01,SDGE,CISO,2349.27691833159
2021-01-06T02,SDGE,CISO,2547.53522959137
2021-01-06T03,SDGE,CISO,2698.57009731549
2021-01-06T04,SDGE,CISO,2776.8649544993
2021-01-06T05,SDGE,CISO,2773.35163061237
2021-01-06T06,SDGE,CISO,2697.06046843234
2021-01-06T07,SDGE,CISO,2572.17586520793
2021-01-06T08,SDGE,CISO,2431.32312457331
2021-01-06T09,SDGE,CISO,2306.90295976403
2021-01-06T10,SDGE,CISO,2222.79211202274
2021-01-06T11,SDGE,CISO,2188.60921175236
2021-01-06T12,SDGE,CISO,2198.03774360651
2021-01-06T13,SDGE,CISO,2231.59384970327
2021-01-06T14,SDGE,CISO,2263.02296967936
2021-01-06T15,SDGE,CISO,2267.52959850806
2021-01-06T16,SDGE,CISO,2229.55189538143
2021-01-06T17,SDGE,CISO,2147.91958729742
2021-01-06T18,SDGE,CISO,2036.94519779467
2021-01-06T19,SDGE,CISO,1923.1035141743
2021-01-06T20,SDGE,CISO,1838.15505610657
2021-01-06T21,SDGE,CISO,1810.54286709133
2021-01-06T22,SDGE,CISO,1857.37580822272
2021-01-06T23,SDGE,CISO,1979.1745831405
2021-01-07T00,SDGE,CISO,2158.83439128061
2021-01-07T01,SDGE,CISO,2365.14292101579
2021-01-07T02,SDGE,CISO,2559.98241044069
2021-01-07T03,SDGE,CISO,2707.36342797453
2021-01-07T04,SDGE,CISO,2781.94845495319
2021-01-07T05,SDGE,CISO,2774.85639668205
2021-01-07T06,SDGE,CISO,2695.25929766059
2021-01-07T07,SDGE,CISO,2567.39719770912
2021-01-07T08,SDGE,CISO,2423.84819581964
2021-01-07T09,SDGE,CISO,2296.87477778605
2021-01-07T10,SDGE,CISO,2210.16184200471
2021-01-07T11,SDGE,CISO,2173.1355785928
2021-01-07T12,SDGE,CISO,2179.34081772941
2021-01-07T13,SDGE,CISO,2209.24988551985
2021-01-07T14,SDGE,CISO,2236.67576887501
2021-01-07T15,SDGE,CISO,2236.98918818368
2021-01-07T16,SDGE,CISO,2194.85441751848
2021-01-07T17,SDGE,CISO,2109.33237867994
2021-01-07T18,SDGE,CISO,1994.91541647572
2021-01-07T19,SDGE,CISO,1878.16350599603
2021-01-07T20,SDGE,CISO,1790.80899367883
2021-01-07T21,SDGE,CISO,1761.16401033096
2021-01-07T22,SDGE,CISO,1806.1407516133
2021-01-07T23,SDGE,CISO,1926.05087921044
2021-01-08T00,SDGE,CISO,2103.62365130737
2021-01-08T01,SDGE,CISO,2307.56672287534
2021-01-08T02,SDGE,CISO,2499.78704426468
2021-01-08T03,SDGE,CISO,2644.41470130761
2021-01-08T04,SDGE,CISO,2716.29073401642
2021-01-08T05,SDGE,CISO,2706.71996724515
2021-01-08T06,SDGE,CISO,2625.01430944016
2021-01-08T07,SDGE,CISO,2495.46708486828
2021-01-08T08,SDGE,CISO,2350.60659842784
2021-01-08T09,SDGE,CISO,2222.55462053883
2021-01-08T10,SDGE,CISO,2134.80210003393
2021-01-08T11,SDGE,CISO,2096.5812044954
2021-01-08T12,SDGE,CISO,2101.29701200364
2021-01-08T13,SDGE,CISO,2129.37719983222
2021-01-08T14,SDGE,CISO,2154.70138698724
2021-01-08T15,SDGE,CISO,2152.80513574316
2021-01-08T16,SDGE,CISO,2108.57665939516
2021-01-08T17,SDGE,CISO,2021.30493188677
2021-01-08T18,SDGE,CISO,1905.65803282708
2021-01-08T19,SDGE,CISO,1788.27631444141
2021-01-08T20,SDGE,CISO,1700.85877889996
2021-01-08T21,SDGE,CISO,1671.58153166968
2021-01-08T22,SDGE,CISO,1717.1554196984
2021-01-08T23,SDGE,CISO,1837.67904268576
2021-01-09T00,SDGE,CISO,2015.71240505937
2021-01-09T01,SDGE,CISO,2219.88037581954
2021-01-09T02,SDGE,CISO,2412.11213353743
2021-01-09T03,SDGE,CISO,2556.65471569787
2021-01-09T04,SDGE,CISO,2628.52476309249
2021-01-09T05,SDGE,CISO,2619.2094852672
2021-01-09T06,SDGE,CISO,2538.15653325606
2021-01-09T07,SDGE,CISO,2409.70797404753
2021-01-09T08,SDGE,CISO,2266.33764940891
2021-01-09T09,SDGE,CISO,2140.0221535467
2021-01-09T10,SDGE,CISO,2054.05451405092
2021-01-09T11,SDGE,CISO,2017.46953691823
2021-01-09T12,SDGE,CISO,2023.52980166048
2021-01-09T13,SDGE,CISO,2052.61596313778
2021-01-09T14,SDGE,CISO,2078.67192571512
2021-01-09T15,SDGE,CISO,2077.39539018027
2021-01-09T16,SDGE,CISO,2033.89512916757
2021-01-09T17,SDGE,CISO,1947.68394239876
2021-01-09T18,SDGE,CISO,1833.60059983768
2021-01-09T19,SDGE,CISO,1718.36019261801
2021-01-09T20,SDGE,CISO,1633.62251384577
2021-01-09T21,SDGE,CISO,1607.42197270128
2021-01-09T22,SDGE,CISO,1656.26296110315
2021-01-09T23,SDGE,CISO,1780.0267072318
2021-01-10T00,SDGE,CISO,1961.10049064668
2021-01-10T01,SDGE,CISO,2168.02361135107
2021-01-10T02,SDGE,CISO,2362.74508764121
2021-01-10T03,SDGE,CISO,2509.62656335242
2021-01-10T04,SDGE,CISO,2583.85766764217
2021-01-10T05,SDGE,CISO,2577.10493141284
2021-01-10T06,SDGE,CISO,2498.94822583005
2021-01-10T07,SDGE,CISO,2373.77454612997
2021-01-10T08,SDGE,CISO,2233.99945746269
2021-01-10T09,SDGE,CISO,2111.45089938365
2021-01-10T10,SDGE,CISO,2029.2211129425
2021-01-10T11,SDGE,CISO,1996.14542992213
2021-01-10T12,SDGE,CISO,2005.34252689667
2021-01-10T13,SDGE,CISO,2037.1451164784
2021-01-10T14,SDGE,CISO,2065.56060401469
2021-01-10T15,SDGE,CISO,2066.44779476112
2021-01-10T16,SDGE,CISO,2025.13441685075
2021-01-10T17,SDGE,CISO,1941.35475292767
2021-01-10T18,SDGE,CISO,1830.11521089401
2021-01-10T19,SDGE,CISO,1718.20208365468
2021-01-10T20,SDGE,CISO,1637.23229988313
2021-01-10T21,SDGE,CISO,1615.09521684521
2021-01-10T22,SDGE,CISO,1668.08608206914
2021-01-10T23,SDGE,CISO,1795.86695553973
2021-01-11T00,SDGE,CISO,1980.65152302809
2021-01-11T01,SDGE,CISO,2190.89341741905
2021-01-11T02,SDGE,CISO,2388.56186991513
2021-01-11T03,SDGE,CISO,2538.13361905869
2021-01-11T04,SDGE,CISO,2614.97157206916
2021-01-11T05,SDGE,CISO,2610.92148588204
2021-01-11T06,SDGE,CISO,2535.69496111193
2021-01-11T07,SDGE,CISO,2413.72319986776
2021-01-11T08,SDGE,CISO,2277.36282825642
2021-01-11T09,SDGE,CISO,2158.29285709807
2021-01-11T10,SDGE,CISO,2079.40512726645
2021-01-11T11,SDGE,CISO,2049.33667573786
2021-01-11T12,SDGE,CISO,2061.06419694993
2021-01-11T13,SDGE,CISO,2094.87489295721
2021-01-11T14,SDGE,CISO,2124.8422579342
2021-01-11T15,SDGE,CISO,2126.98855633279
2021-01-11T16,SDGE,CISO,2086.8622706411
2021-01-11T17,SDGE,CISO,2004.42023867878
2021-01-11T18,SDGE,CISO,1894.83688030363
2021-01-11T19,SDGE,CISO,1784.96958932693
2021-01-11T20,SDGE,CISO,1706.39221811386
2021-01-11T21,SDGE,CISO,1686.84916288897
2021-01-11T22,SDGE,CISO,1742.42728106481
2021-01-11T23,SDGE,CISO,1872.57110132431
2021-01-12T00,SDGE,CISO,2059.32326235839
2021-01-12T01,SDGE,CISO,2271.05502173739
2021-01-12T02,SDGE,CISO,2469.75955405288
2021-01-12T03,SDGE,CISO,2620.03249998071
2021-01-12T04,SDGE,CISO,2697.41361114418
2021-01-12T05,SDGE,CISO,2693.93100635196
2021-01-12T06,SDGE,CISO,2619.43070816476
2021-01-12T07,SDGE,CISO,2498.39053673586
2021-01-12T08,SDGE,CISO,2363.11059519042
2021-01-12T09,SDGE,CISO,2245.12371138182
2021-01-12T10,SDGE,CISO,2167.12466785833
2021-01-12T11,SDGE,CISO,2137.55627079752
2021-01-12T12,SDGE,CISO,2149.25796036221
2021-01-12T13,SDGE,CISO,2182.47658322711
2021-01-12T14,SDGE,CISO,2211.35694540527
2021-01-12T15,SDGE,CISO,2212.08966903708
2021-01-12T16,SDGE,CISO,2170.44824076051
2021-01-12T17,SDGE,CISO,2086.61548377135
2021-01-12T18,SDGE,CISO,1975.93646924494
2021-01-12T19,SDGE,CISO,1865.34176389571
2021-01-12T20,SDGE,CISO,1786.36401140056
2021-01-12T21,SDGE,CISO,1766.60472160355
2021-01-12T22,SDGE,CISO,1821.94500028931
2021-01-12T23,SDGE,CISO,1951.61526132132
2021-01-13T00,SDGE,CISO,2137.49131240054
2021-01-13T01,SDGE,CISO,2347.86688143867
2021-01-13T02,SDGE,CISO,2544.7642508751
2021-01-13T03,SDGE,CISO,2692.90308214274
2021-01-13T04,SDGE,CISO,2768.00472466215
2021-01-13T05,SDGE,CISO,2762.28385773923
2021-01-13T06,SDGE,CISO,2685.72455743241
2021-01-13T07,SDGE,CISO,2562.85448892386
2021-01-13T08,SDGE,CISO,2425.92034079675
2021-01-13T09,SDGE,CISO,2306.31207140181
2021-01-13T10,SDGE,CISO,2226.53118751751
2021-01-13T11,SDGE,CISO,2194.83063924619
2021-01-13T12,SDGE,CISO,2203.91751802153
2021-01-13T13,SDGE,CISO,2234.00351263708
2021-01-13T14,SDGE,CISO,2259.30986994516
2021-01-13T15,SDGE,CISO,2256.20023869046
2021-01-13T16,SDGE,CISO,2210.67699679502
2021-01-13T17,SDGE,CISO,2123.1518910683
2021-01-13T18,SDGE,CISO,2009.14266647084
2021-01-13T19,SDGE,CISO,1895.65439692339
2021-01-13T20,SDGE,CISO,1814.17952969723
2021-01-13T21,SDGE,CISO,1792.17779165936
2021-01-13T22,SDGE,CISO,1845.32608850494
2021-01-13T23,SDGE,CISO,1972.64293219354
2021-01-14T00,SDGE,CISO,2155.84019391362
2021-01-14T01,SDGE,CISO,2363.13747676973
2021-01-14T02,SDGE,CISO,2556.58977536204
2021-01-14T03,SDGE,CISO,2701.04421231662
2021-01-14T04,SDGE,CISO,2772.40669484704
2021-01-14T05,SDGE,CISO,2763.08075683322
2021-01-14T06,SDGE,CISO,2683.19014838069
2021-01-14T07,SDGE,CISO,2557.31349384068
2021-01-14T08,SDGE,CISO,2417.64496490269
2021-01-14T09,SDGE,CISO,2295.43265794398
2021-01-14T10,SDGE,CISO,2212.98618715574
2021-01-14T11,SDGE,CISO,2178.37052945277
2021-01-14T12,SDGE,CISO,2184.16274967772
2021-01-14T13,SDGE,CISO,2210.54190281569
2021-01-14T14,SDGE,CISO,2231.80804497454
2021-01-14T15,SDGE,CISO,2224.49967720219
2021-01-14T16,SDGE,CISO,2174.84903615088
2021-01-14T17,SDGE,CISO,2083.49674169231
2021-01-14T18,SDGE,CISO,1966.13218500998
2021-01-14T19,SDGE,CISO,1849.83317777816
2021-01-14T20,SDGE,CISO,1766.04983209618
2021-01-14T21,SDGE,CISO,1742.09800181062
2021-01-14T22,SDGE,CISO,1793.44871151911
2021-01-14T23,SDGE,CISO,1918.90751459102
2021-01-15T00,SDGE,CISO,2100.02193496545
2021-01-15T01,SDGE,CISO,2304.93751658876
2021-01-15T02,SDGE,CISO,2495.74219985721
2021-01-15T03,SDGE,CISO,2637.41061072126
2021-01-15T04,SDGE,CISO,2706.03275350597
2021-01-15T05,SDGE,CISO,2694.19987404325
2021-01-15T06,SDGE,CISO,2612.17357115946
2021-01-15T07,SDGE,CISO,2484.58109408095
2021-01-15T08,SDGE,CISO,2343.5615500155
2021-01-15T09,SDGE,CISO,2220.2187433787
2021-01-15T10,SDGE,CISO,2136.66835244116
2021-01-15T11,SDGE,CISO,2100.78585071885
2021-01-15T12,SDGE,CISO,2105.01720111218
2021-01-15T13,SDGE,CISO,2129.50796970687
2021-01-15T14,SDGE,CISO,2148.63603332142
2021-01-15T15,SDGE,CISO,2139.11324163858
2021-01-15T16,SDGE,CISO,2087.39936257864
2021-01-15T17,SDGE,CISO,1994.36058598246
2021-01-15T18,SDGE,CISO,1875.85371974417
2021-01-15T19,SDGE,CISO,1759.02440018841
2021-01-15T20,SDGE,CISO,1675.27518658204
2021-01-15T21,SDGE,CISO,1651.77296032564
2021-01-15T22,SDGE,CISO,1703.77824704374
2021-01-15T23,SDGE,CISO,1829.87972207753
2021-01-16T00,SDGE,CISO,2011.45736359994
2021-01-16T01,SDGE,CISO,2216.58001013712
2021-01-16T02,SDGE,CISO,2407.36614711929
2021-01-16T03,SDGE,CISO,2548.91539190299
2021-01-16T04,SDGE,CISO,2617.49891563452
2021-01-16T05,SDGE,CISO,2605.89215334316
2021-01-16T06,SDGE,CISO,2524.49044196819
2021-01-16T07,SDGE,CISO,2397.96513588125
2021-01-16T08,SDGE,CISO,2258.39564861345
2021-01-16T09,SDGE,CISO,2136.73708745827
2021-01-16T10,SDGE,CISO,2054.90728392805
2021-01-16T11,SDGE,CISO,2020.5889183301
2021-01-16T12,SDGE,CISO,2026.09412447364
2021-01-16T13,SDGE,CISO,2051.53258075532
2021-01-16T14,SDGE,CISO,2071.35756190072
2021-01-16T15,SDGE,CISO,2062.45144047275
2021-01-16T16,SDGE,CISO,2011.49798236687
2021-01-16T17,SDGE,CISO,1919.58455972243
2021-01-16T18,SDGE,CISO,1802.73020949663
2021-01-16T19,SDGE,CISO,1688.14265241897
2021-01-16T20,SDGE,CISO,1607.17098429817
2021-01-16T21,SDGE,CISO,1586.82745725614
2021-01-16T22,SDGE,CISO,1642.15705775564
2021-01-16T23,SDGE,CISO,1771.52737450717
2021-01-17T00,SDGE,CISO,1956.14748262474
2021-01-17T01,SDGE,CISO,2164.00683778227
2021-01-17T02,SDGE,CISO,2357.25216402237
2021-01-17T03,SDGE,CISO,2501.10577707605
2021-01-17T04,SDGE,CISO,2572.01742828672
2021-01-17T05,SDGE,CISO,2562.94368868842
2021-01-17T06,SDGE,CISO,2484.41011958055
2021-01-17T07,SDGE,CISO,2361.12838586218
2021-01-17T08,SDGE,CISO,2225.11443146815
2021-01-17T09,SDGE,CISO,2107.17124134133
2021-01-17T10,SDGE,CISO,2029.01599308252
2021-01-17T11,SDGE,CISO,1998.13650750429
2021-01-17T12,SDGE,CISO,2006.7097012756
2021-01-17T13,SDGE,CISO,2034.80841713058
2021-01-17T14,SDGE,CISO,2056.9604646139
2021-01-17T15,SDGE,CISO,2050.21758060554
2021-01-17T16,SDGE,CISO,2001.48577027687
2021-01-17T17,SDGE,CISO,1912.07108323184
2021-01-17T18,SDGE,CISO,1798.15158995844
2021-01-17T19,SDGE,CISO,1686.9934571433
2021-01-17T20,SDGE,CISO,1609.88861704784
2021-01-17T21,SDGE,CISO,1593.69135223883
2021-01-17T22,SDGE,CISO,1653.22848788419
2021-01-17T23,SDGE,CISO,1786.64483106906
2021-01-18T00,SDGE,CISO,1974.97779901911
2021-01-18T01,SDGE,CISO,2186.13747179615
2021-01-18T02,SDGE,CISO,2382.29926663073
2021-01-18T03,SDGE,CISO,2528.80873724193
2021-01-18T04,SDGE,CISO,2602.29452943692
2021-01-18T05,SDGE,CISO,2595.89426375334
2021-01-18T06,SDGE,CISO,2520.26324250298
2021-01-18T07,SDGE,CISO,2400.15273817343
2021-01-18T08,SDGE,CISO,2267.51459872687
2021-01-18T09,SDGE,CISO,2152.9994642086
2021-01-18T10,SDGE,CISO,2078.12430095728
2021-01-18T11,SDGE,CISO,2050.18329401772
2021-01-18T12,SDGE,CISO,2061.22007795441
2021-01-18T13,SDGE,CISO,2091.27306141153
2021-01-18T14,SDGE,CISO,2114.9470962302
2021-01-18T15,SDGE,CISO,2109.46551270307
2021-01-18T16,SDGE,CISO,2061.9581988739
2021-01-18T17,SDGE,CISO,1973.95079248605
2021-01-18T18,SDGE,CISO,1861.78062963424
2021-01-18T19,SDGE,CISO,1752.77212259837
2021-01-18T20,SDGE,CISO,1678.15978571704
2021-01-18T21,SDGE,CISO,1664.64004058392
2021-01-18T22,SDGE,CISO,1726.82237480045
2021-01-18T23,SDGE,CISO,1862.63055428233
2021-01-19T00,SDGE,CISO,2052.93300057475
2021-01-19T01,SDGE,CISO,2265.563816203
2021-01-19T02,SDGE,CISO,2462.73092393313
